#id1,id2
# https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats
8d78e732,3c6089ab
8d78e732,8778c910
8d78e732,49296448
8d78e732,d248cd8f
8d78e732,88e357ef
8d78e732,c3ee18ef
8d78e732,45a03961
8d78e732,2b114be3
8d78e732,d781d855
8d78e732,e33c06cf
8d78e732,cc86b9a3
8d78e732,042e8a49
8d78e732,2c0558b8
8d78e732,e280527c
8d78e732,652d4c37
8d78e732,7ed08d5c
8d78e732,5853ac44
8d78e732,f9b1b7bf
8d78e732,0e6bc38c
3c6089ab,8778c910
3c6089ab,49296448
3c6089ab,d248cd8f
3c6089ab,88e357ef
3c6089ab,c3ee18ef
3c6089ab,45a03961
3c6089ab,2b114be3
3c6089ab,d781d855
3c6089ab,e33c06cf
3c6089ab,cc86b9a3
3c6089ab,042e8a49
3c6089ab,2c0558b8
3c6089ab,e280527c
3c6089ab,652d4c37
3c6089ab,7ed08d5c
3c6089ab,5853ac44
3c6089ab,f9b1b7bf
3c6089ab,0e6bc38c
8778c910,49296448
8778c910,d248cd8f
8778c910,88e357ef
8778c910,c3ee18ef
8778c910,45a03961
8778c910,2b114be3
8778c910,d781d855
8778c910,e33c06cf
8778c910,cc86b9a3
8778c910,042e8a49
8778c910,2c0558b8
8778c910,e280527c
8778c910,652d4c37
8778c910,7ed08d5c
8778c910,5853ac44
8778c910,f9b1b7bf
8778c910,0e6bc38c
49296448,d248cd8f
49296448,88e357ef
49296448,c3ee18ef
49296448,45a03961
49296448,2b114be3
49296448,d781d855
49296448,e33c06cf
49296448,cc86b9a3
49296448,042e8a49
49296448,2c0558b8
49296448,e280527c
49296448,652d4c37
49296448,7ed08d5c
49296448,5853ac44
49296448,f9b1b7bf
49296448,0e6bc38c
d248cd8f,88e357ef
d248cd8f,c3ee18ef
d248cd8f,45a03961
d248cd8f,2b114be3
d248cd8f,d781d855
d248cd8f,e33c06cf
d248cd8f,cc86b9a3
d248cd8f,042e8a49
d248cd8f,2c0558b8
d248cd8f,e280527c
d248cd8f,652d4c37
d248cd8f,7ed08d5c
d248cd8f,5853ac44
d248cd8f,f9b1b7bf
d248cd8f,0e6bc38c
88e357ef,c3ee18ef
88e357ef,45a03961
88e357ef,2b114be3
88e357ef,d781d855
88e357ef,e33c06cf
88e357ef,cc86b9a3
88e357ef,042e8a49
88e357ef,2c0558b8
88e357ef,e280527c
88e357ef,652d4c37
88e357ef,7ed08d5c
88e357ef,5853ac44
88e357ef,f9b1b7bf
88e357ef,0e6bc38c
c3ee18ef,45a03961
c3ee18ef,2b114be3
c3ee18ef,d781d855
c3ee18ef,e33c06cf
c3ee18ef,cc86b9a3
c3ee18ef,042e8a49
c3ee18ef,2c0558b8
c3ee18ef,e280527c
c3ee18ef,652d4c37
c3ee18ef,7ed08d5c
c3ee18ef,5853ac44
c3ee18ef,f9b1b7bf
c3ee18ef,0e6bc38c
45a03961,2b114be3
45a03961,d781d855
45a03961,e33c06cf
45a03961,cc86b9a3
45a03961,042e8a49
45a03961,2c0558b8
45a03961,e280527c
45a03961,652d4c37
45a03961,7ed08d5c
45a03961,5853ac44
45a03961,f9b1b7bf
45a03961,0e6bc38c
2b114be3,d781d855
2b114be3,e33c06cf
2b114be3,cc86b9a3
2b114be3,042e8a49
2b114be3,2c0558b8
2b114be3,e280527c
2b114be3,652d4c37
2b114be3,7ed08d5c
2b114be3,5853ac44
2b114be3,f9b1b7bf
2b114be3,0e6bc38c
d781d855,e33c06cf
d781d855,cc86b9a3
d781d855,042e8a49
d781d855,2c0558b8
d781d855,e280527c
d781d855,652d4c37
d781d855,7ed08d5c
d781d855,5853ac44
d781d855,f9b1b7bf
d781d855,0e6bc38c
e33c06cf,cc86b9a3
e33c06cf,042e8a49
e33c06cf,2c0558b8
e33c06cf,e280527c
e33c06cf,652d4c37
e33c06cf,7ed08d5c
e33c06cf,5853ac44
e33c06cf,f9b1b7bf
e33c06cf,0e6bc38c
cc86b9a3,042e8a49
cc86b9a3,2c0558b8
cc86b9a3,e280527c
cc86b9a3,652d4c37
cc86b9a3,7ed08d5c
cc86b9a3,5853ac44
cc86b9a3,f9b1b7bf
cc86b9a3,0e6bc38c
042e8a49,2c0558b8
042e8a49,e280527c
042e8a49,652d4c37
042e8a49,7ed08d5c
042e8a49,5853ac44
042e8a49,f9b1b7bf
042e8a49,0e6bc38c
2c0558b8,e280527c
2c0558b8,652d4c37
2c0558b8,7ed08d5c
2c0558b8,5853ac44
2c0558b8,f9b1b7bf
2c0558b8,0e6bc38c
e280527c,652d4c37
e280527c,7ed08d5c
e280527c,5853ac44
e280527c,f9b1b7bf
e280527c,0e6bc38c
652d4c37,7ed08d5c
652d4c37,5853ac44
652d4c37,f9b1b7bf
652d4c37,0e6bc38c
7ed08d5c,5853ac44
7ed08d5c,f9b1b7bf
7ed08d5c,0e6bc38c
5853ac44,f9b1b7bf
5853ac44,0e6bc38c
f9b1b7bf,0e6bc38c
# https://fbref.com/en/squads/add600ae/Dortmund-Stats
57d88cf9,cd59b9df
57d88cf9,36a3ff67
57d88cf9,89ac64a6
57d88cf9,a167537f
57d88cf9,5dfc6ad5
57d88cf9,1f44ac21
57d88cf9,048a1cbc
57d88cf9,05d548d8
57d88cf9,864163f3
57d88cf9,db4ed67b
57d88cf9,a65ce836
57d88cf9,e162b013
57d88cf9,fa661778
57d88cf9,50871bcc
57d88cf9,a4effc55
57d88cf9,fa274d97
57d88cf9,2a6cd437
57d88cf9,6ce43701
57d88cf9,6b21b7b5
cd59b9df,36a3ff67
cd59b9df,89ac64a6
cd59b9df,a167537f
cd59b9df,5dfc6ad5
cd59b9df,1f44ac21
cd59b9df,048a1cbc
cd59b9df,05d548d8
cd59b9df,864163f3
cd59b9df,db4ed67b
cd59b9df,a65ce836
cd59b9df,e162b013
cd59b9df,fa661778
