#id1,id2
# https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats
1840e36d,2784f898
1840e36d,70d74ece
1840e36d,4d224fe8
1840e36d,7111d552
1840e36d,05439de2
1840e36d,6ce1f46f
1840e36d,6025fab1
1840e36d,fd51b456
1840e36d,3cefcaef
1840e36d,0959c2a2
1840e36d,45af8a54
1840e36d,2946f9a1
1840e36d,4958bfb2
1840e36d,8f5e92a6
1840e36d,7b9c2d84
1840e36d,a39bb753
1840e36d,603116a7
1840e36d,c0617e2b
1840e36d,a0b4bb3e
1840e36d,4d8cd038
2784f898,70d74ece
2784f898,4d224fe8
2784f898,7111d552
2784f898,05439de2
2784f898,6ce1f46f
2784f898,6025fab1
2784f898,fd51b456
2784f898,3cefcaef
2784f898,0959c2a2
2784f898,45af8a54
2784f898,2946f9a1
2784f898,4958bfb2
2784f898,8f5e92a6
2784f898,7b9c2d84
2784f898,a39bb753
2784f898,603116a7
2784f898,c0617e2b
2784f898,a0b4bb3e
2784f898,4d8cd038
70d74ece,4d224fe8
70d74ece,7111d552
70d74ece,05439de2
70d74ece,6ce1f46f
70d74ece,6025fab1
70d74ece,fd51b456
70d74ece,3cefcaef
70d74ece,0959c2a2
70d74ece,45af8a54
70d74ece,2946f9a1
70d74ece,4958bfb2
70d74ece,8f5e92a6
70d74ece,7b9c2d84
70d74ece,a39bb753
70d74ece,603116a7
70d74ece,c0617e2b
70d74ece,a0b4bb3e
70d74ece,4d8cd038
4d224fe8,7111d552
4d224fe8,05439de2
4d224fe8,6ce1f46f
4d224fe8,6025fab1
4d224fe8,fd51b456
4d224fe8,3cefcaef
4d224fe8,0959c2a2
4d224fe8,45af8a54
4d224fe8,2946f9a1
4d224fe8,4958bfb2
4d224fe8,8f5e92a6
4d224fe8,7b9c2d84
4d224fe8,a39bb753
4d224fe8,603116a7
4d224fe8,c0617e2b
4d224fe8,a0b4bb3e
4d224fe8,4d8cd038
7111d552,05439de2
7111d552,6ce1f46f
7111d552,6025fab1
7111d552,fd51b456
7111d552,3cefcaef
7111d552,0959c2a2
7111d552,45af8a54
7111d552,2946f9a1
7111d552,4958bfb2
7111d552,8f5e92a6
7111d552,7b9c2d84
7111d552,a39bb753
7111d552,603116a7
7111d552,c0617e2b
7111d552,a0b4bb3e
7111d552,4d8cd038
05439de2,6ce1f46f
05439de2,6025fab1
05439de2,fd51b456
05439de2,3cefcaef
05439de2,0959c2a2
05439de2,45af8a54
