# id1,id2,weight
b217ef29,e342ad68,1
b217ef29,935e6b8f,2
b217ef29,2e4f5f03,2
b217ef29,178ae8f8,1
b217ef29,7f3b388c,1
b217ef29,77e84962,1
b217ef29,f25c8e3a,2
b217ef29,5ed9b537,1
b217ef29,4a1a9578,1
b217ef29,4c370d81,1
b217ef29,4fb9c88f,1
b217ef29,f315ca93,1
b217ef29,2f90f6b8,2
b217ef29,38c7feef,2
b217ef29,f833a830,1
e342ad68,935e6b8f,5
e342ad68,2e4f5f03,3
e342ad68,178ae8f8,2
e342ad68,7f3b388c,4
e342ad68,77e84962,2
e342ad68,f25c8e3a,3
e342ad68,5ed9b537,1
e342ad68,4a1a9578,1
e342ad68,4c370d81,4
e342ad68,4fb9c88f,2
e342ad68,f315ca93,1
e342ad68,2f90f6b8,5
e342ad68,38c7feef,4
e342ad68,f833a830,1
935e6b8f,2e4f5f03,2
935e6b8f,178ae8f8,2
935e6b8f,7f3b388c,2
935e6b8f,77e84962,1
935e6b8f,f25c8e3a,3
935e6b8f,5ed9b537,1
935e6b8f,4a1a9578,1
935e6b8f,4c370d81,1
935e6b8f,4fb9c88f,2
935e6b8f,f315ca93,1
935e6b8f,2f90f6b8,5
935e6b8f,38c7feef,4
935e6b8f,f833a830,1
2e4f5f03,178ae8f8,2
2e4f5f03,7f3b388c,4
2e4f5f03,77e84962,2
2e4f5f03,f25c8e3a,3
2e4f5f03,5ed9b537,1
2e4f5f03,4a1a9578,1
2e4f5f03,4c370d81,4
2e4f5f03,4fb9c88f,2
2e4f5f03,f315ca93,1
2e4f5f03,2f90f6b8,5
2e4f5f03,38c7feef,4
2e4f5f03,f833a830,1
178ae8f8,7f3b388c,1
178ae8f8,77e84962,1
178ae8f8,f25c8e3a,1
178ae8f8,5ed9b537,1
178ae8f8,4a1a9578,1
178ae8f8,4c370d81,1
178ae8f8,4fb9c88f,1
178ae8f8,f315ca93,1
178ae8f8,2f90f6b8,2
178ae8f8,38c7feef,2
178ae8f8,f833a830,1
7f3b388c,77e84962,2
7f3b388c,f25c8e3a,3
7f3b388c,5ed9b537,1
7f3b388c,4a1a9578,1
7f3b388c,4c370d81,1
7f3b388c,4fb9c88f,2
7f3b388c,f315ca93,1
7f3b388c,2f90f6b8,4
7f3b388c,38c7feef,3
7f3b388c,f833a830,1
77e84962,f25c8e3a,1
77e84962,5ed9b537,1
77e84962,4a1a9578,1
77e84962,4c370d81,1
77e84962,4fb9c88f,2
77e84962,f315ca93,1
77e84962,2f90f6b8,2
77e84962,38c7feef,2
77e84962,f833a830,1
f25c8e3a,5ed9b537,1
f25c8e3a,4a1a9578,1
f25c8e3a,4c370d81,1
f25c8e3a,4fb9c88f,1
f25c8e3a,f315ca93,1
f25c8e3a,2f90f6b8,1
f25c8e3a,38c7feef,1
f25c8e3a,f833a830,1
5ed9b537,4a1a9578,1
5ed9b537,4c370d81,1
5ed9b537,4fb9c88f,1
5ed9b537,f315ca93,1
5ed9b537,2f90f6b8,1
5ed9b537,38c7feef,1
5ed9b537,f833a830,1
4a1a9578,4c370d81,1
4a1a9578,4fb9c88f,1
4a1a9578,f315ca93,1
4a1a9578,2f90f6b8,1
4a1a9578,38c7feef,1
4a1a9578,f833a830,1
4c370d81,4fb9c88f,2
4c370d81,f315ca93,1
4c370d81,2f90f6b8,5
4c370d81,38c7feef,4
4c370d81,f833a830,1
4fb9c88f,f315ca93,1
4fb9c88f,2f90f6b8,2
4fb9c88f,38c7feef,2
4fb9c88f,f833a830,1
f315ca93,2f90f6b8,1
f315ca93,38c7feef,1
f315ca93,f833a830,1
2f90f6b8,38c7feef,3
2f90f6b8,f833a830,1
38c7feef,f833a830,1
33887998,18b896d6,2
33887998,86e7deaf,2
33887998,9674002f,1
33887998,45db685d,2
33887998,f4290206,2
33887998,53cad200,2
33887998,1265a93a,2
33887998,fed7cb61,2
33887998,b9fbae28,2
33887998,1cb49278,2
33887998,5515376c,1
33887998,5eae500a,1
33887998,79c0821a,2
33887998,49fe9070,2
33887998,6622454d,2
33887998,e97fd090,1
33887998,1bf33a9a,2
33887998,15f3ec41,2
18b896d6,86e7deaf,1
18b896d6,9674002f,1
18b896d6,45db685d,1
18b896d6,f4290206,4
18b896d6,53cad200,1
18b896d6,1265a93a,2
18b896d6,fed7cb61,2
18b896d6,b9fbae28,1
18b896d6,1cb49278,3
18b896d6,5515376c,1
18b896d6,5eae500a,1
18b896d6,79c0821a,2
18b896d6,49fe9070,1
18b896d6,6622454d,2
18b896d6,e97fd090,2
18b896d6,1bf33a9a,2
18b896d6,15f3ec41,3
86e7deaf,9674002f,1
86e7deaf,45db685d,1
86e7deaf,f4290206,2
86e7deaf,53cad200,1
86e7deaf,1265a93a,1
86e7deaf,fed7cb61,2
86e7deaf,b9fbae28,1
86e7deaf,1cb49278,2
86e7deaf,5515376c,1
86e7deaf,5eae500a,1
86e7deaf,79c0821a,2
86e7deaf,49fe9070,1
86e7deaf,6622454d,2
86e7deaf,e97fd090,1
86e7deaf,1bf33a9a,2
86e7deaf,15f3ec41,2
9674002f,45db685d,3
9674002f,f4290206,3
9674002f,53cad200,2
9674002f,1265a93a,3
9674002f,fed7cb61,2
9674002f,b9fbae28,3
9674002f,1cb49278,3
9674002f,5515376c,1
9674002f,5eae500a,1
9674002f,79c0821a,3
9674002f,49fe9070,2
9674002f,6622454d,2
9674002f,e97fd090,1
9674002f,1bf33a9a,3
9674002f,15f3ec41,3
45db685d,f4290206,4
45db685d,53cad200,1
45db685d,1265a93a,2
45db685d,fed7cb61,2
45db685d,b9fbae28,3
45db685d,1cb49278,3
45db685d,5515376c,1
45db685d,5eae500a,1
45db685d,79c0821a,4
45db685d,49fe9070,1
45db685d,6622454d,2
45db685d,e97fd090,2
45db685d,1bf33a9a,3
45db685d,15f3ec41,3
f4290206,53cad200,1
f4290206,1265a93a,1
f4290206,fed7cb61,1
f4290206,b9fbae28,1
f4290206,1cb49278,2
f4290206,5515376c,1
f4290206,5eae500a,1
f4290206,79c0821a,2
f4290206,49fe9070,1
f4290206,6622454d,1
f4290206,e97fd090,2
f4290206,1bf33a9a,1
f4290206,15f3ec41,3
53cad200,1265a93a,2
53cad200,fed7cb61,2
53cad200,b9fbae28,6
53cad200,1cb49278,4
53cad200,5515376c,1
53cad200,5eae500a,1
53cad200,79c0821a,4
53cad200,49fe9070,1
53cad200,6622454d,2
53cad200,e97fd090,3
53cad200,1bf33a9a,3
53cad200,15f3ec41,3
1265a93a,fed7cb61,2
1265a93a,b9fbae28,2
1265a93a,1cb49278,2
1265a93a,5515376c,1
1265a93a,5eae500a,1
1265a93a,79c0821a,2
1265a93a,49fe9070,1
1265a93a,6622454d,2
1265a93a,e97fd090,1
1265a93a,1bf33a9a,2
1265a93a,15f3ec41,3
fed7cb61,b9fbae28,1
fed7cb61,1cb49278,2
fed7cb61,5515376c,1
fed7cb61,5eae500a,1
fed7cb61,79c0821a,1
fed7cb61,49fe9070,1
fed7cb61,6622454d,2
fed7cb61,e97fd090,1
fed7cb61,1bf33a9a,1
fed7cb61,15f3ec41,2
b9fbae28,1cb49278,3
b9fbae28,5515376c,1
b9fbae28,5eae500a,1
b9fbae28,79c0821a,3
b9fbae28,49fe9070,1
b9fbae28,6622454d,2
b9fbae28,e97fd090,2
b9fbae28,1bf33a9a,3
b9fbae28,15f3ec41,3
1cb49278,5515376c,1
1cb49278,5eae500a,1
1cb49278,79c0821a,1
1cb49278,49fe9070,1
1cb49278,6622454d,2
1cb49278,e97fd090,1
1cb49278,1bf33a9a,2
1cb49278,15f3ec41,3
5515376c,5eae500a,1
5515376c,79c0821a,1
5515376c,49fe9070,1
5515376c,6622454d,1
5515376c,e97fd090,1
5515376c,1bf33a9a,1
5515376c,15f3ec41,1
5eae500a,79c0821a,1
5eae500a,49fe9070,1
5eae500a,6622454d,1
5eae500a,e97fd090,1
5eae500a,1bf33a9a,1
5eae500a,15f3ec41,1
79c0821a,49fe9070,1
79c0821a,6622454d,2
79c0821a,e97fd090,2
79c0821a,1bf33a9a,3
79c0821a,15f3ec41,3
49fe9070,6622454d,2
49fe9070,e97fd090,1
49fe9070,1bf33a9a,2
49fe9070,15f3ec41,2
6622454d,e97fd090,1
6622454d,1bf33a9a,1
6622454d,15f3ec41,2
e97fd090,1bf33a9a,1
e97fd090,15f3ec41,1
1bf33a9a,15f3ec41,3
8f62b6ee,21a66f6a,6
8f62b6ee,8b04d6c1,1
8f62b6ee,ac861941,7
8f62b6ee,92e7e919,6
8f62b6ee,44781702,8
8f62b6ee,df8b52a5,1
8f62b6ee,3353737a,2
8f62b6ee,a3d94a58,1
8f62b6ee,2b622f01,3
8f62b6ee,da7b447d,4
8f62b6ee,3b8674e6,1
8f62b6ee,6250083a,1
8f62b6ee,df3cda47,1
8f62b6ee,6aa3e78b,1
8f62b6ee,e9971f2d,1
8f62b6ee,2f7acede,5
8f62b6ee,d557d734,2
8f62b6ee,a29b1131,3
21a66f6a,8b04d6c1,1
21a66f6a,ac861941,7
21a66f6a,92e7e919,6
21a66f6a,44781702,8
21a66f6a,df8b52a5,1
21a66f6a,3353737a,2
21a66f6a,a3d94a58,1
21a66f6a,2b622f01,4
21a66f6a,da7b447d,5
21a66f6a,3b8674e6,1
21a66f6a,6250083a,1
21a66f6a,df3cda47,1
21a66f6a,6aa3e78b,1
21a66f6a,e9971f2d,1
21a66f6a,2f7acede,6
21a66f6a,d557d734,2
21a66f6a,a29b1131,3
8b04d6c1,ac861941,2
8b04d6c1,92e7e919,2
8b04d6c1,44781702,2
8b04d6c1,df8b52a5,1
8b04d6c1,3353737a,2
8b04d6c1,a3d94a58,1
8b04d6c1,2b622f01,2
8b04d6c1,da7b447d,2
8b04d6c1,3b8674e6,1
8b04d6c1,6250083a,1
8b04d6c1,df3cda47,1
8b04d6c1,6aa3e78b,1
8b04d6c1,e9971f2d,1
8b04d6c1,2f7acede,2
8b04d6c1,d557d734,2
8b04d6c1,a29b1131,2
ac861941,92e7e919,4
ac861941,44781702,6
ac861941,df8b52a5,1
ac861941,3353737a,2
ac861941,a3d94a58,1
ac861941,2b622f01,2
ac861941,da7b447d,3
ac861941,3b8674e6,1
ac861941,6250083a,1
ac861941,df3cda47,1
ac861941,6aa3e78b,1
ac861941,e9971f2d,1
ac861941,2f7acede,5
ac861941,d557d734,2
ac861941,a29b1131,3
92e7e919,44781702,6
92e7e919,df8b52a5,1
92e7e919,3353737a,2
92e7e919,a3d94a58,1
92e7e919,2b622f01,3
92e7e919,da7b447d,4
92e7e919,3b8674e6,1
92e7e919,6250083a,1
92e7e919,df3cda47,1
92e7e919,6aa3e78b,1
92e7e919,e9971f2d,1
92e7e919,2f7acede,6
92e7e919,d557d734,2
92e7e919,a29b1131,3
44781702,df8b52a5,1
44781702,3353737a,1
44781702,a3d94a58,1
44781702,2b622f01,1
44781702,da7b447d,1
44781702,3b8674e6,1
44781702,6250083a,1
44781702,df3cda47,1
44781702,6aa3e78b,1
44781702,e9971f2d,1
44781702,2f7acede,5
44781702,d557d734,2
44781702,a29b1131,3
df8b52a5,3353737a,1
df8b52a5,a3d94a58,1
df8b52a5,2b622f01,1
df8b52a5,da7b447d,1
df8b52a5,3b8674e6,1
df8b52a5,6250083a,1
df8b52a5,df3cda47,1
df8b52a5,6aa3e78b,1
df8b52a5,e9971f2d,1
df8b52a5,2f7acede,1
df8b52a5,d557d734,1
df8b52a5,a29b1131,1
3353737a,a3d94a58,1
3353737a,2b622f01,2
3353737a,da7b447d,2
3353737a,3b8674e6,1
3353737a,6250083a,1
3353737a,df3cda47,1
3353737a,6aa3e78b,1
3353737a,e9971f2d,1
3353737a,2f7acede,2
3353737a,d557d734,2
3353737a,a29b1131,2
a3d94a58,2b622f01,1
a3d94a58,da7b447d,1
a3d94a58,3b8674e6,1
a3d94a58,6250083a,1
a3d94a58,df3cda47,1
a3d94a58,6aa3e78b,1
a3d94a58,e9971f2d,1
a3d94a58,2f7acede,1
a3d94a58,d557d734,1
a3d94a58,a29b1131,1
2b622f01,da7b447d,2
2b622f01,3b8674e6,1
2b622f01,6250083a,1
2b622f01,df3cda47,1
2b622f01,6aa3e78b,1
2b622f01,e9971f2d,1
2b622f01,2f7acede,3
2b622f01,d557d734,2
2b622f01,a29b1131,3
da7b447d,3b8674e6,1
da7b447d,6250083a,1
da7b447d,df3cda47,1
da7b447d,6aa3e78b,1
da7b447d,e9971f2d,1
da7b447d,2f7acede,5
da7b447d,d557d734,2
da7b447d,a29b1131,3
3b8674e6,6250083a,1
3b8674e6,df3cda47,1
3b8674e6,6aa3e78b,1
3b8674e6,e9971f2d,1
3b8674e6,2f7acede,1
3b8674e6,d557d734,1
3b8674e6,a29b1131,1
6250083a,df3cda47,1
6250083a,6aa3e78b,1
6250083a,e9971f2d,1
6250083a,2f7acede,1
6250083a,d557d734,1
6250083a,a29b1131,1
df3cda47,6aa3e78b,1
df3cda47,e9971f2d,1
df3cda47,2f7acede,1
df3cda47,d557d734,1
df3cda47,a29b1131,1
6aa3e78b,e9971f2d,1
6aa3e78b,2f7acede,1
6aa3e78b,d557d734,1
6aa3e78b,a29b1131,1
e9971f2d,2f7acede,1
e9971f2d,d557d734,1
e9971f2d,a29b1131,1
2f7acede,d557d734,1
2f7acede,a29b1131,2
d557d734,a29b1131,2
bc7dc64d,67ac5bb8,2
bc7dc64d,466fb2c5,1
bc7dc64d,35e413f1,1
bc7dc64d,79300479,2
bc7dc64d,e61b8aee,2
bc7dc64d,529f49ab,2
bc7dc64d,fce2302c,3
bc7dc64d,17695062,2
bc7dc64d,48a5a5d6,3
bc7dc64d,9dbb75ca,2
bc7dc64d,b3af9be1,1
bc7dc64d,839c14e1,1
bc7dc64d,a65c844b,1
bc7dc64d,1b4f1169,1
bc7dc64d,d5dd5f1f,2
bc7dc64d,d79a8c87,2
bc7dc64d,a53649b7,3
bc7dc64d,47a34c4f,2
bc7dc64d,57e3f0c7,2
67ac5bb8,466fb2c5,1
67ac5bb8,35e413f1,1
67ac5bb8,79300479,2
67ac5bb8,e61b8aee,1
67ac5bb8,529f49ab,2
67ac5bb8,fce2302c,1
67ac5bb8,17695062,2
67ac5bb8,48a5a5d6,2
67ac5bb8,9dbb75ca,2
67ac5bb8,b3af9be1,1
67ac5bb8,839c14e1,1
67ac5bb8,a65c844b,1
67ac5bb8,1b4f1169,1
67ac5bb8,d5dd5f1f,1
67ac5bb8,d79a8c87,1
67ac5bb8,a53649b7,2
67ac5bb8,47a34c4f,2
67ac5bb8,57e3f0c7,2
466fb2c5,35e413f1,1
466fb2c5,79300479,1
466fb2c5,e61b8aee,1
466fb2c5,529f49ab,1
466fb2c5,fce2302c,1
466fb2c5,17695062,1
466fb2c5,48a5a5d6,1
466fb2c5,9dbb75ca,1
466fb2c5,b3af9be1,1
466fb2c5,839c14e1,1
466fb2c5,a65c844b,1
466fb2c5,1b4f1169,1
466fb2c5,d5dd5f1f,1
466fb2c5,d79a8c87,1
466fb2c5,a53649b7,1
466fb2c5,47a34c4f,1
466fb2c5,57e3f0c7,1
35e413f1,79300479,1
35e413f1,e61b8aee,1
35e413f1,529f49ab,1
35e413f1,fce2302c,1
35e413f1,17695062,1
35e413f1,48a5a5d6,1
35e413f1,9dbb75ca,1
35e413f1,b3af9be1,1
35e413f1,839c14e1,1
35e413f1,a65c844b,1
35e413f1,1b4f1169,1
35e413f1,d5dd5f1f,1
35e413f1,d79a8c87,1
35e413f1,a53649b7,1
35e413f1,47a34c4f,1
35e413f1,57e3f0c7,1
79300479,e61b8aee,1
79300479,529f49ab,1
79300479,fce2302c,1
79300479,17695062,1
79300479,48a5a5d6,2
79300479,9dbb75ca,1
79300479,b3af9be1,1
79300479,839c14e1,1
79300479,a65c844b,1
79300479,1b4f1169,1
79300479,d5dd5f1f,1
79300479,d79a8c87,1
79300479,a53649b7,2
79300479,47a34c4f,1
79300479,57e3f0c7,1
e61b8aee,529f49ab,2
e61b8aee,fce2302c,3
e61b8aee,17695062,2
e61b8aee,48a5a5d6,3
e61b8aee,9dbb75ca,5
e61b8aee,b3af9be1,1
e61b8aee,839c14e1,1
e61b8aee,a65c844b,1
e61b8aee,1b4f1169,1
e61b8aee,d5dd5f1f,3
e61b8aee,d79a8c87,3
e61b8aee,a53649b7,3
e61b8aee,47a34c4f,4
e61b8aee,57e3f0c7,3
529f49ab,fce2302c,1
529f49ab,17695062,2
529f49ab,48a5a5d6,2
529f49ab,9dbb75ca,1
529f49ab,b3af9be1,1
529f49ab,839c14e1,1
529f49ab,a65c844b,1
529f49ab,1b4f1169,1
529f49ab,d5dd5f1f,1
529f49ab,d79a8c87,1
529f49ab,a53649b7,2
529f49ab,47a34c4f,2
529f49ab,57e3f0c7,2
fce2302c,17695062,2
fce2302c,48a5a5d6,3
fce2302c,9dbb75ca,2
fce2302c,b3af9be1,1
fce2302c,839c14e1,1
fce2302c,a65c844b,1
fce2302c,1b4f1169,1
fce2302c,d5dd5f1f,1
fce2302c,d79a8c87,1
fce2302c,a53649b7,3
fce2302c,47a34c4f,2
fce2302c,57e3f0c7,2
17695062,48a5a5d6,2
17695062,9dbb75ca,1
17695062,b3af9be1,1
17695062,839c14e1,1
17695062,a65c844b,1
17695062,1b4f1169,1
17695062,d5dd5f1f,1
17695062,d79a8c87,1
17695062,a53649b7,2
17695062,47a34c4f,2
17695062,57e3f0c7,2
48a5a5d6,9dbb75ca,1
48a5a5d6,b3af9be1,1
48a5a5d6,839c14e1,1
48a5a5d6,a65c844b,1
48a5a5d6,1b4f1169,1
48a5a5d6,d5dd5f1f,1
48a5a5d6,d79a8c87,1
48a5a5d6,a53649b7,2
48a5a5d6,47a34c4f,1
48a5a5d6,57e3f0c7,1
9dbb75ca,b3af9be1,1
9dbb75ca,839c14e1,1
9dbb75ca,a65c844b,1
9dbb75ca,1b4f1169,1
9dbb75ca,d5dd5f1f,2
9dbb75ca,d79a8c87,2
9dbb75ca,a53649b7,3
9dbb75ca,47a34c4f,3
9dbb75ca,57e3f0c7,2
b3af9be1,839c14e1,1
b3af9be1,a65c844b,1
b3af9be1,1b4f1169,1
b3af9be1,d5dd5f1f,1
b3af9be1,d79a8c87,1
b3af9be1,a53649b7,1
b3af9be1,47a34c4f,1
b3af9be1,57e3f0c7,1
839c14e1,a65c844b,1
839c14e1,1b4f1169,1
839c14e1,d5dd5f1f,1
839c14e1,d79a8c87,1
839c14e1,a53649b7,1
839c14e1,47a34c4f,1
839c14e1,57e3f0c7,1
a65c844b,1b4f1169,1
a65c844b,d5dd5f1f,1
a65c844b,d79a8c87,1
a65c844b,a53649b7,1
a65c844b,47a34c4f,1
a65c844b,57e3f0c7,1
1b4f1169,d5dd5f1f,1
1b4f1169,d79a8c87,1
1b4f1169,a53649b7,1
1b4f1169,47a34c4f,1
1b4f1169,57e3f0c7,1
d5dd5f1f,d79a8c87,2
d5dd5f1f,a53649b7,3
d5dd5f1f,47a34c4f,3
d5dd5f1f,57e3f0c7,3
d79a8c87,a53649b7,2
d79a8c87,47a34c4f,2
d79a8c87,57e3f0c7,2
a53649b7,47a34c4f,1
a53649b7,57e3f0c7,1
47a34c4f,57e3f0c7,2
7ba6d84e,507c7bdf,2
7ba6d84e,d8931174,2
7ba6d84e,d93c2511,5
7ba6d84e,dea698d9,1
7ba6d84e,f5deef4c,4
7ba6d84e,b853e0ad,3
7ba6d84e,dbf053da,1
7ba6d84e,9f8e9423,1
7ba6d84e,9e525177,2
7ba6d84e,d9565625,2
7ba6d84e,9c94165b,6
7ba6d84e,e73c9bb2,1
7ba6d84e,eb7822d7,5
7ba6d84e,867239d3,6
7ba6d84e,58eee997,3
7ba6d84e,2fba6108,1
7ba6d84e,a1d5bd30,6
7ba6d84e,527f063d,2
7ba6d84e,810e3c74,6
507c7bdf,d8931174,2
507c7bdf,d93c2511,2
507c7bdf,dea698d9,1
507c7bdf,f5deef4c,2
507c7bdf,b853e0ad,2
507c7bdf,dbf053da,1
507c7bdf,9f8e9423,1
507c7bdf,9e525177,2
507c7bdf,d9565625,1
507c7bdf,9c94165b,2
507c7bdf,e73c9bb2,1
507c7bdf,eb7822d7,2
507c7bdf,867239d3,3
507c7bdf,58eee997,3
507c7bdf,2fba6108,1
507c7bdf,a1d5bd30,2
507c7bdf,527f063d,2
507c7bdf,810e3c74,2
d8931174,d93c2511,3
d8931174,dea698d9,1
d8931174,f5deef4c,3
d8931174,b853e0ad,3
d8931174,dbf053da,1
d8931174,9f8e9423,1
d8931174,9e525177,2
d8931174,d9565625,1
d8931174,9c94165b,3
d8931174,e73c9bb2,1
d8931174,eb7822d7,3
d8931174,867239d3,3
d8931174,58eee997,3
d8931174,2fba6108,1
d8931174,a1d5bd30,3
d8931174,527f063d,2
d8931174,810e3c74,2
d93c2511,dea698d9,1
