# id1,id2,weight
7ed08d5c,f9b1b7bf,1
7ed08d5c,0e6bc38c,1
5853ac44,f9b1b7bf,1
5853ac44,0e6bc38c,1
f9b1b7bf,0e6bc38c,1
57d88cf9,cd59b9df,1
57d88cf9,36a3ff67,1
57d88cf9,89ac64a6,1
57d88cf9,a167537f,2
57d88cf9,5dfc6ad5,2
57d88cf9,1f44ac21,1
57d88cf9,048a1cbc,1
57d88cf9,05d548d8,1
57d88cf9,864163f3,1
57d88cf9,db4ed67b,2
57d88cf9,a65ce836,1
57d88cf9,e162b013,2
57d88cf9,fa661778,1
57d88cf9,50871bcc,2
57d88cf9,a4effc55,1
57d88cf9,fa274d97,2
57d88cf9,2a6cd437,1
57d88cf9,6ce43701,2
57d88cf9,6b21b7b5,2
cd59b9df,36a3ff67,1
cd59b9df,89ac64a6,1
cd59b9df,a167537f,1
cd59b9df,5dfc6ad5,1
cd59b9df,1f44ac21,1
cd59b9df,048a1cbc,1
cd59b9df,05d548d8,1
cd59b9df,864163f3,1
cd59b9df,db4ed67b,1
cd59b9df,a65ce836,1
cd59b9df,e162b013,1
cd59b9df,fa661778,1
cd59b9df,50871bcc,1
cd59b9df,a4effc55,1
cd59b9df,fa274d97,1
cd59b9df,2a6cd437,1
cd59b9df,6ce43701,1
cd59b9df,6b21b7b5,1
36a3ff67,89ac64a6,4
36a3ff67,a167537f,2
36a3ff67,5dfc6ad5,2
36a3ff67,1f44ac21,2
36a3ff67,048a1cbc,3
36a3ff67,05d548d8,2
36a3ff67,864163f3,1
36a3ff67,db4ed67b,4
36a3ff67,a65ce836,3
36a3ff67,e162b013,2
36a3ff67,fa661778,2
36a3ff67,50871bcc,2
36a3ff67,a4effc55,4
36a3ff67,fa274d97,3
36a3ff67,2a6cd437,1
36a3ff67,6ce43701,2
36a3ff67,6b21b7b5,2
89ac64a6,a167537f,3
89ac64a6,5dfc6ad5,3
89ac64a6,1f44ac21,2
89ac64a6,048a1cbc,3
89ac64a6,05d548d8,1
89ac64a6,864163f3,1
89ac64a6,db4ed67b,4
89ac64a6,a65ce836,3
89ac64a6,e162b013,2
89ac64a6,fa661778,2
89ac64a6,50871bcc,2
89ac64a6,a4effc55,4
89ac64a6,fa274d97,3
89ac64a6,2a6cd437,1
89ac64a6,6ce43701,2
89ac64a6,6b21b7b5,2
a167537f,5dfc6ad5,2
a167537f,1f44ac21,2
a167537f,048a1cbc,1
a167537f,05d548d8,1
a167537f,864163f3,1
a167537f,db4ed67b,3
a167537f,a65ce836,2
a167537f,e162b013,2
a167537f,fa661778,1
a167537f,50871bcc,2
a167537f,a4effc55,2
a167537f,fa274d97,3
a167537f,2a6cd437,1
a167537f,6ce43701,2
a167537f,6b21b7b5,2
5dfc6ad5,1f44ac21,2
5dfc6ad5,048a1cbc,2
5dfc6ad5,05d548d8,1
5dfc6ad5,864163f3,1
5dfc6ad5,db4ed67b,3
5dfc6ad5,a65ce836,2
5dfc6ad5,e162b013,1
5dfc6ad5,fa661778,2
5dfc6ad5,50871bcc,2
5dfc6ad5,a4effc55,3
5dfc6ad5,fa274d97,3
5dfc6ad5,2a6cd437,1
5dfc6ad5,6ce43701,2
5dfc6ad5,6b21b7b5,2
1f44ac21,048a1cbc,2
1f44ac21,05d548d8,1
1f44ac21,864163f3,1
1f44ac21,db4ed67b,3
1f44ac21,a65ce836,3
1f44ac21,e162b013,2
1f44ac21,fa661778,1
1f44ac21,50871bcc,2
1f44ac21,a4effc55,2
1f44ac21,fa274d97,3
1f44ac21,2a6cd437,1
1f44ac21,6ce43701,2
1f44ac21,6b21b7b5,2
048a1cbc,05d548d8,1
048a1cbc,864163f3,1
048a1cbc,db4ed67b,4
048a1cbc,a65ce836,3
048a1cbc,e162b013,2
048a1cbc,fa661778,2
048a1cbc,50871bcc,2
048a1cbc,a4effc55,3
048a1cbc,fa274d97,3
048a1cbc,2a6cd437,1
048a1cbc,6ce43701,2
048a1cbc,6b21b7b5,2
05d548d8,864163f3,1
05d548d8,db4ed67b,3
05d548d8,a65ce836,3
05d548d8,e162b013,2
05d548d8,fa661778,1
05d548d8,50871bcc,3
05d548d8,a4effc55,2
05d548d8,fa274d97,3
05d548d8,2a6cd437,1
05d548d8,6ce43701,2
05d548d8,6b21b7b5,2
864163f3,db4ed67b,1
864163f3,a65ce836,1
864163f3,e162b013,1
864163f3,fa661778,1
864163f3,50871bcc,1
864163f3,a4effc55,1
864163f3,fa274d97,1
864163f3,2a6cd437,1
864163f3,6ce43701,1
864163f3,6b21b7b5,1
db4ed67b,a65ce836,1
db4ed67b,e162b013,1
db4ed67b,fa661778,1
db4ed67b,50871bcc,4
db4ed67b,a4effc55,2
db4ed67b,fa274d97,3
db4ed67b,2a6cd437,1
db4ed67b,6ce43701,2
db4ed67b,6b21b7b5,2
a65ce836,e162b013,2
a65ce836,fa661778,1
a65ce836,50871bcc,2
a65ce836,a4effc55,1
a65ce836,fa274d97,3
a65ce836,2a6cd437,1
a65ce836,6ce43701,2
a65ce836,6b21b7b5,2
e162b013,fa661778,1
e162b013,50871bcc,2
e162b013,a4effc55,1
e162b013,fa274d97,2
e162b013,2a6cd437,1
e162b013,6ce43701,2
e162b013,6b21b7b5,2
fa661778,50871bcc,1
fa661778,a4effc55,1
fa661778,fa274d97,1
fa661778,2a6cd437,1
fa661778,6ce43701,1
fa661778,6b21b7b5,1
50871bcc,a4effc55,2
50871bcc,fa274d97,4
50871bcc,2a6cd437,1
50871bcc,6ce43701,2
50871bcc,6b21b7b5,2
a4effc55,fa274d97,2
a4effc55,2a6cd437,1
a4effc55,6ce43701,1
a4effc55,6b21b7b5,1
fa274d97,2a6cd437,1
fa274d97,6ce43701,2
fa274d97,6b21b7b5,2
2a6cd437,6ce43701,1
2a6cd437,6b21b7b5,1
6ce43701,6b21b7b5,2
bd142efb,ad3389d5,2
bd142efb,aeed5c06,2
bd142efb,5d4f7d61,2
bd142efb,74f2e748,1
bd142efb,54b4dc4e,3
bd142efb,e7fcf289,1
bd142efb,e0b113a7,1
bd142efb,1f3afdcb,1
bd142efb,0c7a48f8,1
bd142efb,a8567629,1
bd142efb,a73c8f95,2
bd142efb,56413b1f,4
bd142efb,53070b63,3
bd142efb,dcfb17f4,1
bd142efb,e82adcab,1
bd142efb,bee0bab1,6
bd142efb,834d0be5,5
bd142efb,555d5edd,3
bd142efb,73000a79,3
ad3389d5,aeed5c06,3
ad3389d5,5d4f7d61,2
ad3389d5,74f2e748,1
ad3389d5,54b4dc4e,3
ad3389d5,e7fcf289,2
ad3389d5,e0b113a7,1
ad3389d5,1f3afdcb,1
ad3389d5,0c7a48f8,1
ad3389d5,a8567629,1
ad3389d5,a73c8f95,2
ad3389d5,56413b1f,4
ad3389d5,53070b63,3
ad3389d5,dcfb17f4,1
ad3389d5,e82adcab,1
ad3389d5,bee0bab1,4
ad3389d5,834d0be5,4
ad3389d5,555d5edd,3
ad3389d5,73000a79,3
aeed5c06,5d4f7d61,2
aeed5c06,74f2e748,1
aeed5c06,54b4dc4e,3
aeed5c06,e7fcf289,2
aeed5c06,e0b113a7,1
aeed5c06,1f3afdcb,1
aeed5c06,0c7a48f8,1
aeed5c06,a8567629,1
aeed5c06,a73c8f95,2
aeed5c06,56413b1f,2
aeed5c06,53070b63,2
aeed5c06,dcfb17f4,1
aeed5c06,e82adcab,1
aeed5c06,bee0bab1,3
aeed5c06,834d0be5,3
aeed5c06,555d5edd,2
aeed5c06,73000a79,3
5d4f7d61,74f2e748,1
5d4f7d61,54b4dc4e,2
5d4f7d61,e7fcf289,1
5d4f7d61,e0b113a7,1
5d4f7d61,1f3afdcb,1
5d4f7d61,0c7a48f8,1
5d4f7d61,a8567629,1
5d4f7d61,a73c8f95,1
5d4f7d61,56413b1f,2
5d4f7d61,53070b63,1
5d4f7d61,dcfb17f4,1
5d4f7d61,e82adcab,1
5d4f7d61,bee0bab1,2
5d4f7d61,834d0be5,2
5d4f7d61,555d5edd,1
5d4f7d61,73000a79,2
74f2e748,54b4dc4e,1
74f2e748,e7fcf289,1
74f2e748,e0b113a7,1
74f2e748,1f3afdcb,1
74f2e748,0c7a48f8,1
74f2e748,a8567629,1
74f2e748,a73c8f95,1
74f2e748,56413b1f,1
74f2e748,53070b63,1
74f2e748,dcfb17f4,1
74f2e748,e82adcab,1
74f2e748,bee0bab1,1
74f2e748,834d0be5,1
74f2e748,555d5edd,1
74f2e748,73000a79,1
54b4dc4e,e7fcf289,1
54b4dc4e,e0b113a7,1
54b4dc4e,1f3afdcb,1
54b4dc4e,0c7a48f8,1
54b4dc4e,a8567629,1
54b4dc4e,a73c8f95,2
54b4dc4e,56413b1f,2
54b4dc4e,53070b63,2
54b4dc4e,dcfb17f4,1
54b4dc4e,e82adcab,1
54b4dc4e,bee0bab1,3
54b4dc4e,834d0be5,3
54b4dc4e,555d5edd,3
54b4dc4e,73000a79,3
e7fcf289,e0b113a7,1
e7fcf289,1f3afdcb,1
e7fcf289,0c7a48f8,1
e7fcf289,a8567629,1
e7fcf289,a73c8f95,1
e7fcf289,56413b1f,2
e7fcf289,53070b63,1
e7fcf289,dcfb17f4,1
e7fcf289,e82adcab,1
e7fcf289,bee0bab1,2
e7fcf289,834d0be5,2
e7fcf289,555d5edd,2
e7fcf289,73000a79,2
e0b113a7,1f3afdcb,1
e0b113a7,0c7a48f8,1
e0b113a7,a8567629,1
e0b113a7,a73c8f95,1
e0b113a7,56413b1f,1
e0b113a7,53070b63,1
e0b113a7,dcfb17f4,1
e0b113a7,e82adcab,1
e0b113a7,bee0bab1,1
e0b113a7,834d0be5,1
e0b113a7,555d5edd,1
e0b113a7,73000a79,1
1f3afdcb,0c7a48f8,1
1f3afdcb,a8567629,1
1f3afdcb,a73c8f95,1
1f3afdcb,56413b1f,1
1f3afdcb,53070b63,1
1f3afdcb,dcfb17f4,1
1f3afdcb,e82adcab,1
1f3afdcb,bee0bab1,1
1f3afdcb,834d0be5,1
1f3afdcb,555d5edd,1
1f3afdcb,73000a79,1
0c7a48f8,a8567629,1
0c7a48f8,a73c8f95,1
0c7a48f8,56413b1f,1
0c7a48f8,53070b63,1
0c7a48f8,dcfb17f4,1
0c7a48f8,e82adcab,1
0c7a48f8,bee0bab1,1
0c7a48f8,834d0be5,1
0c7a48f8,555d5edd,1
0c7a48f8,73000a79,1
a8567629,a73c8f95,1
a8567629,56413b1f,1
a8567629,53070b63,1
a8567629,dcfb17f4,1
a8567629,e82adcab,1
a8567629,bee0bab1,1
a8567629,834d0be5,1
a8567629,555d5edd,1
a8567629,73000a79,1
a73c8f95,56413b1f,2
a73c8f95,53070b63,2
a73c8f95,dcfb17f4,1
a73c8f95,e82adcab,1
a73c8f95,bee0bab1,2
a73c8f95,834d0be5,3
a73c8f95,555d5edd,2
a73c8f95,73000a79,3
56413b1f,53070b63,3
56413b1f,dcfb17f4,1
56413b1f,e82adcab,1
56413b1f,bee0bab1,6
56413b1f,834d0be5,5
56413b1f,555d5edd,2
56413b1f,73000a79,3
53070b63,dcfb17f4,1
53070b63,e82adcab,1
53070b63,bee0bab1,1
53070b63,834d0be5,1
53070b63,555d5edd,1
53070b63,73000a79,1
dcfb17f4,e82adcab,1
dcfb17f4,bee0bab1,1
dcfb17f4,834d0be5,1
dcfb17f4,555d5edd,1
dcfb17f4,73000a79,1
e82adcab,bee0bab1,1
e82adcab,834d0be5,1
e82adcab,555d5edd,1
e82adcab,73000a79,1
bee0bab1,834d0be5,3
bee0bab1,555d5edd,1
bee0bab1,73000a79,2
834d0be5,555d5edd,1
834d0be5,73000a79,2
555d5edd,73000a79,3
bcb2ccd8,7c56da38,3
bcb2ccd8,20030c06,6
bcb2ccd8,5ad50391,1
bcb2ccd8,30941e96,3
bcb2ccd8,b825a650,5
bcb2ccd8,3effaa34,1
bcb2ccd8,fcb27134,1
bcb2ccd8,ac73ec79,4
bcb2ccd8,9a2e0ccc,6
bcb2ccd8,ca8033cb,5
bcb2ccd8,934e1968,1
bcb2ccd8,92432bc6,3
bcb2ccd8,c1b7847c,4
bcb2ccd8,2b09d998,3
bcb2ccd8,0a89e877,2
bcb2ccd8,d2416c2e,6
bcb2ccd8,ae44e8e2,3
7c56da38,20030c06,2
7c56da38,5ad50391,1
7c56da38,30941e96,2
7c56da38,b825a650,2
7c56da38,3effaa34,1
7c56da38,fcb27134,1
7c56da38,ac73ec79,2
7c56da38,9a2e0ccc,2
7c56da38,ca8033cb,2
7c56da38,934e1968,1
7c56da38,92432bc6,2
7c56da38,c1b7847c,1
7c56da38,2b09d998,2
7c56da38,0a89e877,2
7c56da38,d2416c2e,3
7c56da38,ae44e8e2,2
20030c06,5ad50391,1
20030c06,30941e96,2
20030c06,b825a650,4
20030c06,3effaa34,1
20030c06,fcb27134,1
20030c06,ac73ec79,3
20030c06,9a2e0ccc,5
20030c06,ca8033cb,3
20030c06,934e1968,1
20030c06,92432bc6,3
20030c06,c1b7847c,3
20030c06,2b09d998,2
20030c06,0a89e877,2
20030c06,d2416c2e,4
20030c06,ae44e8e2,2
5ad50391,30941e96,1
5ad50391,b825a650,1
5ad50391,3effaa34,1
5ad50391,fcb27134,1
5ad50391,ac73ec79,1
5ad50391,9a2e0ccc,1
5ad50391,ca8033cb,1
5ad50391,934e1968,1
5ad50391,92432bc6,1
5ad50391,c1b7847c,1
5ad50391,2b09d998,1
5ad50391,0a89e877,1
5ad50391,d2416c2e,1
5ad50391,ae44e8e2,1
30941e96,b825a650,3
30941e96,3effaa34,1
30941e96,fcb27134,1
30941e96,ac73ec79,2
30941e96,9a2e0ccc,2
30941e96,ca8033cb,2
30941e96,934e1968,1
30941e96,92432bc6,3
30941e96,c1b7847c,1
30941e96,2b09d998,3
30941e96,0a89e877,2
30941e96,d2416c2e,2
30941e96,ae44e8e2,2
b825a650,3effaa34,1
b825a650,fcb27134,1
b825a650,ac73ec79,3
b825a650,9a2e0ccc,4
b825a650,ca8033cb,3
b825a650,934e1968,1
b825a650,92432bc6,3
b825a650,c1b7847c,3
b825a650,2b09d998,2
b825a650,0a89e877,3
b825a650,d2416c2e,3
b825a650,ae44e8e2,1
3effaa34,fcb27134,1
3effaa34,ac73ec79,1
3effaa34,9a2e0ccc,1
3effaa34,ca8033cb,1
3effaa34,934e1968,1
3effaa34,92432bc6,1
3effaa34,c1b7847c,1
3effaa34,2b09d998,1
3effaa34,0a89e877,1
3effaa34,d2416c2e,1
3effaa34,ae44e8e2,1
fcb27134,ac73ec79,1
fcb27134,9a2e0ccc,1
fcb27134,ca8033cb,1
fcb27134,934e1968,1
fcb27134,92432bc6,1
fcb27134,c1b7847c,1
fcb27134,2b09d998,1
fcb27134,0a89e877,1
fcb27134,d2416c2e,1
fcb27134,ae44e8e2,1
ac73ec79,9a2e0ccc,3
ac73ec79,ca8033cb,2
ac73ec79,934e1968,1
ac73ec79,92432bc6,2
ac73ec79,c1b7847c,1
ac73ec79,2b09d998,2
ac73ec79,0a89e877,2
ac73ec79,d2416c2e,3
ac73ec79,ae44e8e2,2
9a2e0ccc,ca8033cb,2
9a2e0ccc,934e1968,1
9a2e0ccc,92432bc6,2
9a2e0ccc,c1b7847c,2
9a2e0ccc,2b09d998,2
9a2e0ccc,0a89e877,2
9a2e0ccc,d2416c2e,4
9a2e0ccc,ae44e8e2,2
ca8033cb,934e1968,1
ca8033cb,92432bc6,2
ca8033cb,c1b7847c,4
ca8033cb,2b09d998,2
ca8033cb,0a89e877,2
ca8033cb,d2416c2e,4
ca8033cb,ae44e8e2,2
934e1968,92432bc6,1
934e1968,c1b7847c,1
934e1968,2b09d998,1
934e1968,0a89e877,1
934e1968,d2416c2e,1
934e1968,ae44e8e2,1
92432bc6,c1b7847c,1
92432bc6,2b09d998,2
92432bc6,0a89e877,2
92432bc6,d2416c2e,2
92432bc6,ae44e8e2,1
c1b7847c,2b09d998,2
c1b7847c,0a89e877,1
c1b7847c,d2416c2e,2
c1b7847c,ae44e8e2,2
2b09d998,0a89e877,2
2b09d998,d2416c2e,2
2b09d998,ae44e8e2,2
0a89e877,d2416c2e,1
0a89e877,ae44e8e2,1
d2416c2e,ae44e8e2,2
6bd5cd5d,59e4b92e,1
6bd5cd5d,e5478b87,2
6bd5cd5d,924f9191,2
6bd5cd5d,7fe12375,2
6bd5cd5d,bd7d2e6d,1
6bd5cd5d,7242b495,2
6bd5cd5d,056d2d95,2
6bd5cd5d,f24ea523,1
6bd5cd5d,a93b6f4e,1
6bd5cd5d,8eb55dbb,2
6bd5cd5d,f9446dcd,2
6bd5cd5d,009a4f60,2
6bd5cd5d,b77f44a4,1
6bd5cd5d,d1661819,1
6bd5cd5d,daa78200,1
6bd5cd5d,66385c46,1
6bd5cd5d,a5ce09f2,1
6bd5cd5d,30ae134d,1
6bd5cd5d,1e274a0a,1
59e4b92e,e5478b87,1
59e4b92e,924f9191,1
59e4b92e,7fe12375,2
59e4b92e,bd7d2e6d,1
59e4b92e,7242b495,1
59e4b92e,056d2d95,1
59e4b92e,f24ea523,1
59e4b92e,a93b6f4e,1
59e4b92e,8eb55dbb,1
59e4b92e,f9446dcd,1
59e4b92e,009a4f60,1
59e4b92e,b77f44a4,1
59e4b92e,d1661819,1
59e4b92e,daa78200,1
59e4b92e,66385c46,1
59e4b92e,a5ce09f2,1
59e4b92e,30ae134d,1
59e4b92e,1e274a0a,1
e5478b87,924f9191,1
e5478b87,7fe12375,1
e5478b87,bd7d2e6d,1
e5478b87,7242b495,2
e5478b87,056d2d95,1
e5478b87,f24ea523,1
e5478b87,a93b6f4e,1
e5478b87,8eb55dbb,2
e5478b87,f9446dcd,1
e5478b87,009a4f60,2
e5478b87,b77f44a4,1
e5478b87,d1661819,1
e5478b87,daa78200,1
e5478b87,66385c46,1
e5478b87,a5ce09f2,1
e5478b87,30ae134d,1
e5478b87,1e274a0a,1
924f9191,7fe12375,1
924f9191,bd7d2e6d,1
924f9191,7242b495,2
924f9191,056d2d95,1
924f9191,f24ea523,1
924f9191,a93b6f4e,1
924f9191,8eb55dbb,3
924f9191,f9446dcd,2
924f9191,009a4f60,3
924f9191,b77f44a4,1
924f9191,d1661819,1
924f9191,daa78200,1
924f9191,66385c46,1
924f9191,a5ce09f2,1
924f9191,30ae134d,1
924f9191,1e274a0a,1
7fe12375,bd7d2e6d,1
7fe12375,7242b495,2
7fe12375,056d2d95,2
7fe12375,f24ea523,1
7fe12375,a93b6f4e,1
7fe12375,8eb55dbb,2
7fe12375,f9446dcd,2
7fe12375,009a4f60,2
7fe12375,b77f44a4,1
7fe12375,d1661819,1
7fe12375,daa78200,1
7fe12375,66385c46,1
7fe12375,a5ce09f2,1
7fe12375,30ae134d,1
7fe12375,1e274a0a,1
bd7d2e6d,7242b495,1
bd7d2e6d,056d2d95,1
bd7d2e6d,f24ea523,1
bd7d2e6d,a93b6f4e,1
bd7d2e6d,8eb55dbb,1
bd7d2e6d,f9446dcd,1
bd7d2e6d,009a4f60,1
bd7d2e6d,b77f44a4,1
bd7d2e6d,d1661819,1
bd7d2e6d,daa78200,1
bd7d2e6d,66385c46,1
bd7d2e6d,a5ce09f2,1
bd7d2e6d,30ae134d,1
bd7d2e6d,1e274a0a,1
7242b495,056d2d95,1
7242b495,f24ea523,1
7242b495,a93b6f4e,1
7242b495,8eb55dbb,1
7242b495,f9446dcd,1
7242b495,009a4f60,1
7242b495,b77f44a4,1
7242b495,d1661819,1
7242b495,daa78200,1
7242b495,66385c46,1
7242b495,a5ce09f2,1
7242b495,30ae134d,1
7242b495,1e274a0a,1
056d2d95,f24ea523,1
056d2d95,a93b6f4e,1
056d2d95,8eb55dbb,3
056d2d95,f9446dcd,2
056d2d95,009a4f60,3
056d2d95,b77f44a4,2
056d2d95,d1661819,1
056d2d95,daa78200,1
056d2d95,66385c46,1
056d2d95,a5ce09f2,1
056d2d95,30ae134d,1
056d2d95,1e274a0a,1
f24ea523,a93b6f4e,1
f24ea523,8eb55dbb,1
f24ea523,f9446dcd,1
f24ea523,009a4f60,1
f24ea523,b77f44a4,1
f24ea523,d1661819,1
f24ea523,daa78200,1
f24ea523,66385c46,1
f24ea523,a5ce09f2,1
f24ea523,30ae134d,1
f24ea523,1e274a0a,1
a93b6f4e,8eb55dbb,1
a93b6f4e,f9446dcd,1
a93b6f4e,009a4f60,1
a93b6f4e,b77f44a4,1
a93b6f4e,d1661819,1
a93b6f4e,daa78200,1
a93b6f4e,66385c46,1
a93b6f4e,a5ce09f2,1
a93b6f4e,30ae134d,1
a93b6f4e,1e274a0a,1
8eb55dbb,f9446dcd,1
8eb55dbb,009a4f60,3
8eb55dbb,b77f44a4,1
8eb55dbb,d1661819,1
8eb55dbb,daa78200,1
8eb55dbb,66385c46,1
8eb55dbb,a5ce09f2,1
8eb55dbb,30ae134d,1
8eb55dbb,1e274a0a,1
f9446dcd,009a4f60,2
f9446dcd,b77f44a4,1
f9446dcd,d1661819,2
f9446dcd,daa78200,1
f9446dcd,66385c46,1
f9446dcd,a5ce09f2,2
f9446dcd,30ae134d,1
f9446dcd,1e274a0a,1
009a4f60,b77f44a4,1
009a4f60,d1661819,1
009a4f60,daa78200,1
009a4f60,66385c46,1
009a4f60,a5ce09f2,1
009a4f60,30ae134d,1
009a4f60,1e274a0a,1
b77f44a4,d1661819,1
b77f44a4,daa78200,1
b77f44a4,66385c46,1
b77f44a4,a5ce09f2,1
b77f44a4,30ae134d,1
b77f44a4,1e274a0a,1
d1661819,daa78200,1
d1661819,66385c46,1
d1661819,a5ce09f2,1
d1661819,30ae134d,1
d1661819,1e274a0a,1
daa78200,66385c46,1
daa78200,a5ce09f2,1
daa78200,30ae134d,1
daa78200,1e274a0a,1
66385c46,a5ce09f2,1
66385c46,30ae134d,1
66385c46,1e274a0a,1
a5ce09f2,30ae134d,1
a5ce09f2,1e274a0a,1
30ae134d,1e274a0a,1
8593f88c,54e4866f,5
8593f88c,a92ab7be,1
8593f88c,302527b2,5
8593f88c,34e12499,2
8593f88c,5d8e331f,8
8593f88c,ca618d23,5
8593f88c,2a29eb9b,5
8593f88c,beb882a8,1
8593f88c,6190474d,2
8593f88c,bf075f6b,3
8593f88c,25ab9c9c,6
8593f88c,ed79b7d3,2
8593f88c,52afb588,1
8593f88c,70dcf94d,6
8593f88c,088ca1bd,4
8593f88c,d2c580ce,2
8593f88c,f93e6e94,7
